pokemon,attack
electrode,magnetic flux
electrode,electric terrain
electrode,tera blast
electrode,supercell slam
exeggcute,swords dance
exeggcute,headbutt
exeggcute,take down
exeggcute,double edge
exeggcute,psybeam
exeggcute,strength
exeggcute,absorb
exeggcute,mega drain
exeggcute,leech seed
exeggcute,solar beam
exeggcute,poison powder
exeggcute,stun spore
exeggcute,sleep powder
exeggcute,toxic
exeggcute,confusion
exeggcute,psychic
exeggcute,hypnosis
exeggcute,rage
exeggcute,teleport
exeggcute,mimic
exeggcute,double team
exeggcute,light screen
exeggcute,reflect
exeggcute,bide
exeggcute,self destruct
exeggcute,egg bomb
exeggcute,dream eater
exeggcute,barrage
exeggcute,flash
exeggcute,psywave
exeggcute,explosion
exeggcute,rest
exeggcute,substitute
exeggcute,thief
exeggcute,nightmare
exeggcute,snore
exeggcute,curse
exeggcute,protect
exeggcute,sludge bomb
exeggcute,giga drain
exeggcute,endure
exeggcute,rollout
exeggcute,swagger
exeggcute,attract
exeggcute,sleep talk
exeggcute,return
exeggcute,frustration
exeggcute,synthesis
exeggcute,moonlight
exeggcute,hidden power
exeggcute,sunny day
exeggcute,psych up
exeggcute,ancient power
exeggcute,uproar
exeggcute,facade
exeggcute,nature power
exeggcute,helping hand
exeggcute,trick
exeggcute,ingrain
exeggcute,skill swap
exeggcute,imprison
exeggcute,secret power
exeggcute,extrasensory
exeggcute,bullet seed
exeggcute,block
exeggcute,gravity
exeggcute,natural gift
exeggcute,lucky chant
exeggcute,power swap
exeggcute,worry seed
exeggcute,seed bomb
exeggcute,energy ball
exeggcute,zen headbutt
exeggcute,trick room
exeggcute,leaf storm
exeggcute,captivate
exeggcute,grass knot
exeggcute,psyshock
exeggcute,telekinesis
exeggcute,round
exeggcute,stored power
exeggcute,bestow
exeggcute,grassy terrain
exeggcute,confide
exeggcute,infestation
exeggcute,grassy glide
exeggcute,tera blast
exeggcute,psychic noise
exeggutor,swords dance
exeggutor,stomp
exeggutor,headbutt
exeggutor,body slam
exeggutor,take down
exeggutor,double edge
exeggutor,psybeam
exeggutor,hyper beam
exeggutor,low kick
exeggutor,strength
exeggutor,absorb
exeggutor,mega drain
exeggutor,leech seed
exeggutor,solar beam
exeggutor,stun spore
exeggutor,earthquake
exeggutor,toxic
exeggutor,confusion
exeggutor,psychic
exeggutor,hypnosis
exeggutor,rage
exeggutor,teleport
exeggutor,mimic
exeggutor,double team
exeggutor,light screen
exeggutor,reflect
exeggutor,bide
exeggutor,self destruct
exeggutor,egg bomb
exeggutor,dream eater
exeggutor,barrage
exeggutor,flash
exeggutor,psywave
exeggutor,explosion
exeggutor,rest
exeggutor,substitute
exeggutor,thief
exeggutor,nightmare
exeggutor,snore
exeggutor,curse
exeggutor,protect
exeggutor,sludge bomb
exeggutor,giga drain
exeggutor,endure
exeggutor,rollout
exeggutor,swagger
exeggutor,attract
exeggutor,sleep talk
exeggutor,return
exeggutor,frustration
exeggutor,synthesis
exeggutor,hidden power
exeggutor,sunny day
exeggutor,psych up
exeggutor,ancient power
exeggutor,future sight
exeggutor,uproar
exeggutor,facade
exeggutor,nature power
exeggutor,helping hand
exeggutor,trick
exeggutor,skill swap
exeggutor,imprison
exeggutor,secret power
exeggutor,extrasensory
exeggutor,bullet seed
exeggutor,block
exeggutor,magical leaf
exeggutor,calm mind
exeggutor,gravity
exeggutor,natural gift
exeggutor,power swap
exeggutor,worry seed
exeggutor,seed bomb
exeggutor,energy ball
exeggutor,giga impact
exeggutor,psycho cut
exeggutor,zen headbutt
exeggutor,trick room
exeggutor,leaf storm
exeggutor,power whip
exeggutor,captivate
exeggutor,grass knot
exeggutor,wood hammer
exeggutor,psyshock
exeggutor,telekinesis
exeggutor,round
exeggutor,stored power
exeggutor,bulldoze
exeggutor,grassy terrain
exeggutor,confide
exeggutor,infestation
exeggutor,psychic terrain
exeggutor,stomping tantrum
exeggutor,expanding force
exeggutor,grassy glide
exeggutor,terrain pulse
exeggutor,tera blast
exeggutor,psychic noise
cubone,mega punch
cubone,fire punch
cubone,thunder punch
cubone,swords dance
cubone,double kick
cubone,mega kick
cubone,headbutt
cubone,body slam
cubone,take down
cubone,thrash
cubone,double edge
cubone,tail whip
cubone,leer
cubone,growl
cubone,flamethrower
cubone,water gun
cubone,ice beam
cubone,blizzard
cubone,bubble beam
cubone,submission
cubone,low kick
cubone,counter
cubone,seismic toss
cubone,strength
cubone,earthquake
cubone,fissure
cubone,dig
cubone,toxic
cubone,rage
cubone,mimic
cubone,screech
cubone,double team
cubone,focus energy
cubone,bide
cubone,bone club
cubone,fire blast
cubone,swift
cubone,skull bash
cubone,bonemerang
cubone,rest
cubone,rock slide
cubone,substitute
cubone,thief
cubone,snore
cubone,curse
cubone,protect
cubone,belly drum
cubone,mud slap
cubone,perish song
cubone,icy wind
cubone,detect
cubone,bone rush
cubone,sandstorm
cubone,endure
cubone,false swipe
cubone,swagger
cubone,fury cutter
cubone,attract
cubone,sleep talk
cubone,return
cubone,frustration
cubone,dynamic punch
cubone,iron tail
cubone,hidden power
cubone,sunny day
cubone,ancient power
cubone,rock smash
cubone,uproar
cubone,facade
cubone,focus punch
cubone,brick break
cubone,knock off
cubone,endeavor
cubone,secret power
cubone,rock tomb
cubone,aerial ace
cubone,iron defense
cubone,natural gift
cubone,fling
cubone,earth power
cubone,rock climb
cubone,iron head
cubone,captivate
cubone,stealth rock
cubone,smack down
cubone,round
cubone,echoed voice
cubone,chip away
cubone,incinerate
cubone,retaliate
cubone,bulldoze
cubone,confide
cubone,power up punch
cubone,brutal swing
cubone,stomping tantrum
cubone,scorching sands
marowak,mega punch
marowak,fire punch
marowak,thunder punch
marowak,swords dance
marowak,mega kick
marowak,headbutt
marowak,body slam
marowak,take down
marowak,thrash
marowak,double edge
marowak,tail whip
marowak,leer
marowak,growl
marowak,flamethrower
marowak,water gun
marowak,ice beam
marowak,blizzard
marowak,bubble beam
marowak,hyper beam
marowak,submission
marowak,low kick
marowak,counter
marowak,seismic toss
marowak,strength
marowak,earthquake
marowak,fissure
marowak,dig
marowak,toxic
marowak,rage
marowak,mimic
marowak,screech
marowak,double team
marowak,focus energy
marowak,bide
marowak,bone club
marowak,fire blast
marowak,swift
marowak,skull bash
marowak,bonemerang
marowak,rest
marowak,rock slide
marowak,substitute
marowak,thief
marowak,snore
marowak,curse
marowak,protect
marowak,mud slap
marowak,icy wind
marowak,detect
marowak,bone rush
marowak,outrage
marowak,sandstorm
marowak,endure
marowak,false swipe
marowak,swagger
marowak,fury cutter
marowak,attract
marowak,sleep talk
marowak,return
marowak,frustration
marowak,dynamic punch
marowak,iron tail
marowak,hidden power
marowak,sunny day
marowak,rock smash
marowak,uproar
marowak,facade
marowak,focus punch
marowak,brick break
marowak,knock off
marowak,endeavor
marowak,secret power
marowak,rock tomb
marowak,aerial ace
marowak,iron defense
marowak,natural gift
marowak,fling
marowak,focus blast
marowak,earth power
marowak,giga impact
marowak,rock climb
marowak,iron head
marowak,stone edge
marowak,captivate
marowak,stealth rock
marowak,smack down
marowak,round
marowak,echoed voice
marowak,incinerate
marowak,retaliate
marowak,bulldoze
marowak,confide
marowak,power up punch
marowak,laser focus
marowak,throat chop
marowak,brutal swing
marowak,stomping tantrum
marowak,scorching sands
hitmonlee,mega punch
hitmonlee,swords dance
hitmonlee,double kick
hitmonlee,mega kick
hitmonlee,jump kick
hitmonlee,rolling kick
hitmonlee,headbutt
hitmonlee,tackle
hitmonlee,body slam
hitmonlee,take down
hitmonlee,double edge
hitmonlee,submission
hitmonlee,low kick
hitmonlee,counter
hitmonlee,seismic toss
hitmonlee,strength
hitmonlee,earthquake
hitmonlee,toxic
hitmonlee,meditate
hitmonlee,rage
hitmonlee,mimic
hitmonlee,double team
hitmonlee,focus energy
hitmonlee,bide
hitmonlee,metronome
hitmonlee,swift
hitmonlee,skull bash
hitmonlee,high jump kick
hitmonlee,rest
hitmonlee,rock slide
hitmonlee,substitute
hitmonlee,thief
hitmonlee,mind reader
hitmonlee,snore
hitmonlee,curse
hitmonlee,reversal
hitmonlee,protect
hitmonlee,mach punch
hitmonlee,scary face
hitmonlee,mud slap
hitmonlee,foresight
hitmonlee,detect
hitmonlee,endure
hitmonlee,swagger
hitmonlee,attract
hitmonlee,sleep talk
hitmonlee,return
hitmonlee,frustration
hitmonlee,dynamic punch
hitmonlee,baton pass
hitmonlee,rapid spin
hitmonlee,hidden power
hitmonlee,rain dance
hitmonlee,sunny day
hitmonlee,rock smash
hitmonlee,fake out
hitmonlee,uproar
hitmonlee,facade
hitmonlee,focus punch
hitmonlee,taunt
hitmonlee,helping hand
hitmonlee,role play
hitmonlee,superpower
hitmonlee,revenge
hitmonlee,brick break
hitmonlee,knock off
hitmonlee,endeavor
hitmonlee,secret power
hitmonlee,blaze kick
hitmonlee,rock tomb
hitmonlee,bulk up
hitmonlee,bounce
hitmonlee,covet
hitmonlee,natural gift
hitmonlee,feint
hitmonlee,close combat
hitmonlee,fling
hitmonlee,sucker punch
hitmonlee,aura sphere
hitmonlee,poison jab
hitmonlee,vacuum wave
hitmonlee,focus blast
hitmonlee,giga impact
hitmonlee,bullet punch
hitmonlee,rock climb
hitmonlee,stone edge
hitmonlee,captivate
hitmonlee,wide guard
hitmonlee,low sweep
hitmonlee,round
hitmonlee,retaliate
hitmonlee,bulldoze
hitmonlee,work up
hitmonlee,confide
hitmonlee,power up punch
hitmonlee,laser focus
hitmonlee,throat chop
hitmonlee,lunge
hitmonlee,stomping tantrum
hitmonlee,coaching
hitmonlee,tera blast
hitmonlee,axe kick
hitmonlee,upper hand
hitmonchan,comet punch
hitmonchan,mega punch
hitmonchan,fire punch
hitmonchan,ice punch
hitmonchan,thunder punch
hitmonchan,swords dance
hitmonchan,mega kick
hitmonchan,headbutt
hitmonchan,tackle
hitmonchan,body slam
hitmonchan,take down
hitmonchan,double edge
hitmonchan,leer
hitmonchan,submission
hitmonchan,low kick
hitmonchan,counter
hitmonchan,seismic toss
hitmonchan,strength
hitmonchan,earthquake
hitmonchan,toxic
hitmonchan,agility
hitmonchan,rage
hitmonchan,mimic
hitmonchan,double team
hitmonchan,focus energy
hitmonchan,bide
hitmonchan,metronome
hitmonchan,swift
hitmonchan,skull bash
hitmonchan,high jump kick
hitmonchan,dizzy punch
hitmonchan,rest
hitmonchan,rock slide
hitmonchan,substitute
hitmonchan,thief
hitmonchan,snore
hitmonchan,curse
hitmonchan,reversal
hitmonchan,protect
hitmonchan,mach punch
hitmonchan,scary face
hitmonchan,mud slap
hitmonchan,detect
hitmonchan,endure
hitmonchan,swagger
hitmonchan,attract
hitmonchan,sleep talk
hitmonchan,return
hitmonchan,frustration
hitmonchan,dynamic punch
hitmonchan,baton pass
hitmonchan,encore
hitmonchan,pursuit
hitmonchan,rapid spin
hitmonchan,hidden power
hitmonchan,rain dance
hitmonchan,sunny day
hitmonchan,rock smash
hitmonchan,fake out
hitmonchan,uproar
hitmonchan,facade
hitmonchan,focus punch
hitmonchan,taunt
hitmonchan,helping hand
hitmonchan,role play
hitmonchan,revenge
hitmonchan,brick break
hitmonchan,knock off
hitmonchan,endeavor
hitmonchan,secret power
hitmonchan,rock tomb
hitmonchan,sky uppercut
hitmonchan,bulk up
hitmonchan,covet
hitmonchan,natural gift
hitmonchan,feint
hitmonchan,close combat
hitmonchan,fling
hitmonchan,aura sphere
hitmonchan,poison jab
hitmonchan,drain punch
hitmonchan,vacuum wave
hitmonchan,focus blast
hitmonchan,giga impact
hitmonchan,bullet punch
hitmonchan,rock climb
hitmonchan,stone edge
hitmonchan,captivate
hitmonchan,low sweep
hitmonchan,round
hitmonchan,quick guard
hitmonchan,retaliate
hitmonchan,bulldoze
hitmonchan,work up
hitmonchan,confide
hitmonchan,power up punch
hitmonchan,laser focus
hitmonchan,throat chop
hitmonchan,coaching
hitmonchan,tera blast
hitmonchan,trailblaze
hitmonchan,upper hand
lickitung,mega punch
lickitung,fire punch
lickitung,ice punch
lickitung,thunder punch
lickitung,swords dance
lickitung,cut
lickitung,bind
lickitung,slam
lickitung,stomp
lickitung,mega kick
lickitung,headbutt
lickitung,tackle
lickitung,body slam
lickitung,wrap
lickitung,take down
lickitung,thrash
lickitung,double edge
lickitung,supersonic
lickitung,disable
lickitung,acid
lickitung,flamethrower
lickitung,water gun
lickitung,hydro pump
lickitung,surf
lickitung,ice beam
lickitung,blizzard
lickitung,bubble beam
lickitung,hyper beam
lickitung,submission
lickitung,counter
lickitung,seismic toss
lickitung,strength
lickitung,solar beam
lickitung,thunderbolt
lickitung,thunder
lickitung,earthquake
lickitung,fissure
lickitung,dig
lickitung,toxic
lickitung,rage
lickitung,mimic
lickitung,screech
lickitung,double team
lickitung,defense curl
lickitung,bide
lickitung,lick
lickitung,fire blast
lickitung,skull bash
lickitung,amnesia
lickitung,dream eater
lickitung,rest
lickitung,rock slide
lickitung,substitute
lickitung,thief
lickitung,nightmare
lickitung,snore
lickitung,curse
lickitung,protect
lickitung,belly drum
lickitung,mud slap
lickitung,icy wind
lickitung,sandstorm
lickitung,endure
lickitung,rollout
lickitung,swagger
lickitung,attract
lickitung,sleep talk
lickitung,return
lickitung,frustration
lickitung,magnitude
lickitung,dynamic punch
lickitung,iron tail
lickitung,hidden power
lickitung,rain dance
lickitung,sunny day
lickitung,psych up
lickitung,shadow ball
lickitung,rock smash
lickitung,whirlpool
lickitung,facade
lickitung,focus punch
lickitung,smelling salts
lickitung,helping hand
lickitung,brick break
lickitung,knock off
lickitung,refresh
lickitung,secret power
lickitung,rock tomb
lickitung,muddy water
lickitung,shock wave
lickitung,water pulse
lickitung,hammer arm
lickitung,natural gift
lickitung,fling
lickitung,wring out
lickitung,me first
lickitung,aqua tail
lickitung,giga impact
lickitung,zen headbutt
lickitung,rock climb
lickitung,power whip
lickitung,captivate
lickitung,round
lickitung,chip away
lickitung,incinerate
lickitung,retaliate
lickitung,bulldoze
lickitung,dragon tail
lickitung,work up
lickitung,belch
lickitung,confide
lickitung,power up punch
lickitung,brutal swing
lickitung,stomping tantrum
lickitung,body press
lickitung,steel roller
lickitung,terrain pulse
koffing,headbutt
koffing,tackle
koffing,body slam
koffing,take down
koffing,flamethrower
koffing,psybeam
koffing,thunderbolt
koffing,thunder
koffing,toxic
koffing,rage
koffing,mimic
koffing,screech
koffing,double team
koffing,smokescreen
koffing,haze
koffing,bide
koffing,self destruct
koffing,smog
koffing,sludge
koffing,fire blast
koffing,poison gas
koffing,flash
koffing,psywave
koffing,explosion
koffing,rest
koffing,substitute
koffing,thief
koffing,snore
koffing,curse
koffing,spite
koffing,protect
koffing,scary face
koffing,sludge bomb
koffing,zap cannon
koffing,destiny bond
koffing,endure
koffing,rollout
koffing,swagger
koffing,attract
koffing,sleep talk
koffing,return
koffing,frustration
koffing,pain split
koffing,hidden power
koffing,rain dance
koffing,sunny day
koffing,shadow ball
koffing,uproar
koffing,stockpile
koffing,spit up
koffing,swallow
koffing,torment
koffing,will o wisp
koffing,memento
koffing,facade
koffing,taunt
koffing,grudge
koffing,secret power
koffing,shock wave
koffing,gyro ball
koffing,natural gift
koffing,payback
koffing,assurance
koffing,toxic spikes
koffing,dark pulse
koffing,gunk shot
koffing,captivate
koffing,venoshock
koffing,sludge wave
koffing,acid spray
koffing,round
koffing,clear smog
koffing,incinerate
koffing,belch
koffing,confide
koffing,venom drench
koffing,infestation
koffing,corrosive gas
koffing,tera blast
weezing,headbutt
weezing,tackle
weezing,body slam
weezing,take down
weezing,flamethrower
weezing,psybeam
weezing,hyper beam
weezing,thunderbolt
weezing,thunder
weezing,toxic
weezing,rage
weezing,mimic
weezing,screech
weezing,double team
weezing,smokescreen
weezing,haze
weezing,bide
weezing,self destruct
weezing,smog
weezing,sludge
weezing,fire blast
weezing,poison gas
weezing,flash
weezing,explosion
weezing,rest
weezing,substitute
weezing,thief
weezing,snore
weezing,curse
weezing,spite
weezing,protect
weezing,scary face
weezing,sludge bomb
weezing,zap cannon
weezing,destiny bond
weezing,endure
weezing,rollout
weezing,swagger
weezing,attract
weezing,sleep talk
weezing,return
weezing,frustration
weezing,pain split
weezing,hidden power
weezing,rain dance
weezing,sunny day
weezing,shadow ball
weezing,uproar
weezing,heat wave
weezing,torment
weezing,will o wisp
weezing,memento
weezing,facade
weezing,taunt
weezing,secret power
weezing,shock wave
weezing,gyro ball
weezing,natural gift
weezing,payback
weezing,assurance
weezing,toxic spikes
weezing,dark pulse
weezing,giga impact
weezing,gunk shot
weezing,captivate
weezing,double hit
weezing,venoshock
weezing,sludge wave
weezing,acid spray
weezing,round
weezing,clear smog
weezing,incinerate
weezing,belch
weezing,confide
weezing,venom drench
weezing,infestation
weezing,corrosive gas
weezing,tera blast
rhyhorn,swords dance
rhyhorn,stomp
rhyhorn,sand attack
rhyhorn,headbutt
rhyhorn,horn attack
rhyhorn,fury attack
rhyhorn,horn drill
rhyhorn,tackle
rhyhorn,body slam
rhyhorn,take down
rhyhorn,thrash
rhyhorn,double edge
rhyhorn,tail whip
rhyhorn,leer
rhyhorn,roar
rhyhorn,flamethrower
rhyhorn,ice beam
rhyhorn,blizzard
rhyhorn,counter
rhyhorn,strength
rhyhorn,thunderbolt
rhyhorn,thunder
rhyhorn,rock throw
rhyhorn,earthquake
rhyhorn,fissure
rhyhorn,dig
rhyhorn,toxic
rhyhorn,rage
rhyhorn,mimic
rhyhorn,double team
rhyhorn,bide
rhyhorn,fire blast
rhyhorn,skull bash
rhyhorn,rest
rhyhorn,rock slide
rhyhorn,substitute
rhyhorn,thief
rhyhorn,snore
rhyhorn,curse
rhyhorn,reversal
rhyhorn,spite
rhyhorn,protect
rhyhorn,scary face
rhyhorn,mud slap
rhyhorn,zap cannon
rhyhorn,icy wind
rhyhorn,sandstorm
rhyhorn,endure
rhyhorn,rollout
rhyhorn,swagger
rhyhorn,attract
rhyhorn,sleep talk
rhyhorn,return
rhyhorn,frustration
